"x";"y";"srid","name";"place";"population"
15178250;-1809569;3857;"Sandridge Aboriginal Community";"hamlet";-1
15175217;-1812691;3857;"Garawa 1 Aboriginal Community";"hamlet";-1
15174951;-1813283;3857;"Garawa 2 Aboriginal Community";"hamlet";-1
15171082;-1813368;3857;"Wurlbu Aboriginal Community";"hamlet";-1
15167530;-1775676;3857;"Wada Warra Aboriginal Community";"hamlet";-1
15150306;-1823061;3857;"Goolminyini Aboriginal Community";"hamlet";-1
15173771;-1811823;3857;"Yanyula Aboriginal Community";"hamlet";-1
15177921;-1811066;3857;"Wandangula Aboriginal Community";"hamlet";-1
15237317;-1835897;3857;"Bujan Aboriginal Community";"hamlet";-1
15239794;-1882446;3857;"Mariniri Aboriginal Community";"hamlet";-1
15248607;-1892875;3857;"Robinson River Aboriginal Community";"hamlet";-1
15233139;-1851834;3857;"Wulaburri Aboriginal Community";"hamlet";-1
15255565;-1859863;3857;"Wundigalla Aboriginal Community";"hamlet";-1
15232322;-1897802;3857;"Mimina Aboriginal Community";"hamlet";-1
15224734;-1831277;3857;"Doolgarina Aboriginal Community";"hamlet";-1
15224964;-1825513;3857;"Budjanga Aboriginal Community";"hamlet";-1
15199509;-1791812;3857;"Kangaroo Island Aboriginal Community";"hamlet";-1
15250145;-1780731;3857;"Yulbara Aboriginal Community";"hamlet";-1
15216062;-1768737;3857;"South West Island Aboriginal Community";"hamlet";-1
15195372;-1763360;3857;"West Island Aboriginal Community";"hamlet";-1
15233546;-1754164;3857;"North Island Aboriginal Community";"hamlet";-1
15255381;-1785051;3857;"Uguie Aboriginal Community";"hamlet";-1
15235280;-1810688;3857;"Manangoora Aboriginal Community";"hamlet";-1
15250829;-1761233;3857;"Mooloowa Aboriginal Community";"hamlet";-1
15187191;-1796558;3857;"Wada Wadalla Aboriginal Community";"hamlet";-1
15214299;-1759283;3857;"Jimilaya Aboriginal Community";"hamlet";-1
15248386;-1775146;3857;"Babungi Aboriginal Community";"hamlet";-1
15186576;-1800358;3857;"Milibunthurra Aboriginal Community";"hamlet";-1
15077627;-1723786;3857;"Maria Lagoon Aboriginal Community";"hamlet";-1
15064683;-1618330;3857;"Mumpumampu Aboriginal Community";"hamlet";-1
15030503;-1628769;3857;"Ganiyarrang Aboriginal Community";"hamlet";-1
15110574;-1606257;3857;"Numbulwar Aboriginal Community";"hamlet";-1
15105210;-1593323;3857;"Wumajbarr Aboriginal Community";"hamlet";-1
15128320;-1581868;3857;"Miwul Aboriginal Community";"hamlet";-1
15086057;-1645616;3857;"Wuyagiba Aboriginal Community";"hamlet";-1
15076588;-1625577;3857;"Awumbunyji Aboriginal Community";"hamlet";-1
15053391;-1626356;3857;"Wanmarri Aboriginal Community";"hamlet";-1
15090986;-1599184;3857;"Yimidarra Aboriginal Community";"hamlet";-1
15032501;-1625965;3857;"Boomerang Lagoon Aboriginal Community";"hamlet";-1
15035707;-1605641;3857;"Lake Katherine Aboriginal Community";"hamlet";-1
15219231;-1595259;3857;"Amanburnunga Aboriginal Community";"hamlet";-1
15196844;-1590030;3857;"Wurrumenbumanja Aboriginal Community";"hamlet";-1
15190230;-1599105;3857;"Yanbakwa Aboriginal Community";"hamlet";-1
15190327;-1583461;3857;"Yedikba Aboriginal Community";"hamlet";-1
15100645;-1575493;3857;"Amalilpil Aboriginal Community";"hamlet";-1
15117297;-1555797;3857;"Marraya Aboriginal Community";"hamlet";-1
15107513;-1525414;3857;"Marrkalawa Aboriginal Community";"hamlet";-1
15112549;-1524866;3857;"Andanangki Aboriginal Community";"hamlet";-1
15141683;-1545531;3857;"Dharrni Aboriginal Community";"hamlet";-1
15093069;-1520732;3857;"Ngilipitji Aboriginal Community";"hamlet";-1
15117778;-1547342;3857;"Waldnarr Aboriginal Community";"hamlet";-1
15129775;-1537763;3857;"Yilila Aboriginal Community";"hamlet";-1
15161250;-1549434;3857;"Milyakburra Aboriginal Community";"hamlet";-1
15144511;-1539155;3857;"Alharrgan Aboriginal Community";"hamlet";-1
15078226;-1431503;3857;"Galingar Aboriginal Community";"hamlet";-1
15167706;-1448795;3857;"Rurrangala Aboriginal Community";"hamlet";-1
15133166;-1464994;3857;"Gan Gan Aboriginal Community";"hamlet";-1
15123373;-1420504;3857;"Dhamiyaka Aboriginal Community";"hamlet";-1
15164620;-1482637;3857;"Baniyala Aboriginal Community";"hamlet";-1
15049624;-1420662;3857;"Mirrnatja Aboriginal Community";"hamlet";-1
15183019;-1484716;3857;"Barraratjpi Aboriginal Community";"hamlet";-1
15064977;-1445913;3857;"Dhunganda Aboriginal Community";"hamlet";-1
15159111;-1465991;3857;"Dhuruputjpi Aboriginal Community";"hamlet";-1
15071789;-1421823;3857;"Dhupuwamirri Aboriginal Community";"hamlet";-1
15122754;-1476876;3857;"Baygurrtji Aboriginal Community";"hamlet";-1
15178593;-1493674;3857;"Djarrakpi Aboriginal Community";"hamlet";-1
15122594;-1488239;3857;"Balma Aboriginal Community";"hamlet";-1
15080483;-1447219;3857;"Donydji Aboriginal Community";"hamlet";-1
15179121;-1447336;3857;"Wandawuy Aboriginal Community";"hamlet";-1
15188680;-1561760;3857;"Malkala Aboriginal Community";"hamlet";-1
15220279;-1564973;3857;"Angwura Aboriginal Community";"hamlet";-1
15190721;-1572179;3857;"Angurugu Aboriginal Community";"hamlet";-1
15198513;-1553193;3857;"Mundarrungmundja Aboriginal Community";"hamlet";-1
15205438;-1542669;3857;"Darrangmurmanja Aboriginal Community";"hamlet";-1
15190257;-1553575;3857;"Ngadumiyerrka Aboriginal Community";"hamlet";-1
15219974;-1556185;3857;"Mawulyumanja Aboriginal Community";"hamlet";-1
15235179;-1561503;3857;"Amirraba Aboriginal Community";"hamlet";-1
15232435;-1551410;3857;"Alyingberrma Aboriginal Community";"hamlet";-1
15233795;-1545793;3857;"Scott Point Aboriginal Community";"hamlet";-1
15229745;-1558129;3857;"Umbakumba Aboriginal Community";"hamlet";-1
15226131;-1558556;3857;"Akwalirrumanja Aboriginal Community";"hamlet";-1
15216448;-1536003;3857;"Makmuntja Aboriginal Community";"hamlet";-1
15207748;-1455902;3857;"Bukudal Aboriginal Community";"hamlet";-1
15210309;-1425281;3857;"Buymarr Aboriginal Community";"hamlet";-1
15202812;-1432674;3857;"Garrthalala Aboriginal Community";"hamlet";-1
15192516;-1438836;3857;"Birany Birany Aboriginal Community";"hamlet";-1
15195513;-1457009;3857;"Gurkawuy Aboriginal Community";"hamlet";-1
15048016;-1407450;3857;"Naliyindi Aboriginal Community";"hamlet";-1
15076866;-1374536;3857;"Mapurru Aboriginal Community";"hamlet";-1
15091183;-1348383;3857;"Galiwinku Aboriginal Community";"hamlet";-1
15094225;-1350762;3857;"Galawarra Aboriginal Community";"hamlet";-1
15030463;-1377823;3857;"Garanydjirr Aboriginal Community";"hamlet";-1
15088987;-1355923;3857;"Nikawu Aboriginal Community";"hamlet";-1
15090786;-1362626;3857;"Garriyak Aboriginal Community";"hamlet";-1
15092084;-1345060;3857;"Ngayawilli Aboriginal Community";"hamlet";-1
15090570;-1351695;3857;"Dhambala Aboriginal Community";"hamlet";-1
15038993;-1373952;3857;"Dhipirrinjura Aboriginal Community";"hamlet";-1
15097005;-1341293;3857;"Dhayirri Aboriginal Community";"hamlet";-1
15091494;-1346084;3857;"Dhudupu Aboriginal Community";"hamlet";-1
15068393;-1356998;3857;"Langarra Aboriginal Community";"hamlet";-1
15135054;-1380941;3857;"Burrum Aboriginal Community";"hamlet";-1
15108527;-1388358;3857;"Bunhanura Aboriginal Community";"hamlet";-1
15117840;-1403032;3857;"Gapuwiyak Aboriginal Community";"hamlet";-1
15139732;-1384462;3857;"Raymangirr Aboriginal Community";"hamlet";-1
15182620;-1392690;3857;"Dhalinybuy Aboriginal Community";"hamlet";-1
15165241;-1413184;3857;"Gurrumuru Aboriginal Community";"hamlet";-1
15106436;-1350985;3857;"Bularring Aboriginal Community";"hamlet";-1
15169646;-1354445;3857;"Mata Mata Aboriginal Community";"hamlet";-1
15172361;-1368811;3857;"Rorruwuy Aboriginal Community";"hamlet";-1
15158607;-1364024;3857;"Mudhamul Aboriginal Community";"hamlet";-1
15175114;-1351647;3857;"Gikal Aboriginal Community";"hamlet";-1
15173235;-1343030;3857;"Wurwula Aboriginal Community";"hamlet";-1
15140102;-1375599;3857;"Yalliquin Aboriginal Community";"hamlet";-1
15156243;-1353264;3857;"Gonguruwuy Aboriginal Community";"hamlet";-1
15164966;-1369644;3857;"Yinyikay Aboriginal Community";"hamlet";-1
15106137;-1338836;3857;"Watdagawuy Aboriginal Community";"hamlet";-1
15142321;-1305377;3857;"Yirringa Aboriginal Community";"hamlet";-1
15118562;-1332649;3857;"Ganpura Aboriginal Community";"hamlet";-1
15128859;-1318443;3857;"Gawa Aboriginal Community";"hamlet";-1
15125386;-1327033;3857;"Banthula Aboriginal Community";"hamlet";-1
15148193;-1299649;3857;"Wunburri Aboriginal Community";"hamlet";-1
15122411;-1328572;3857;"Dharawa Aboriginal Community";"hamlet";-1
15119668;-1336265;3857;"Gulmarri Aboriginal Community";"hamlet";-1
15036469;-1336741;3857;"Mooronga Aboriginal Community";"hamlet";-1
15115164;-1335660;3857;"Gitan Aboriginal Community";"hamlet";-1
15125304;-1328283;3857;"Djurranalpi Aboriginal Community";"hamlet";-1
15125386;-1318472;3857;"Nanyingburra Aboriginal Community";"hamlet";-1
15241681;-1384524;3857;"Daliwuy Bay Aboriginal Community";"hamlet";-1
15221595;-1408375;3857;"Dhaniya Aboriginal Community";"hamlet";-1
15220194;-1405836;3857;"Dhulmulmiya Aboriginal Community";"hamlet";-1
15224501;-1406502;3857;"Bawaka Aboriginal Community";"hamlet";-1
15223755;-1364607;3857;"Galaru Aboriginal Community";"hamlet";-1
15238712;-1374491;3857;"Yirrkala Aboriginal Community";"hamlet";-1
15210388;-1372276;3857;"Yudu Yudu Aboriginal Community";"hamlet";-1
15216172;-1367624;3857;"Galupa Aboriginal Community";"hamlet";-1
15191203;-1346687;3857;"Barrkira Aboriginal Community";"hamlet";-1
15212685;-1377562;3857;"Yanungbi Aboriginal Community";"hamlet";-1
15229460;-1355258;3857;"Gutjangan Aboriginal Community";"hamlet";-1
15199077;-1320159;3857;"Mallarrami Aboriginal Community";"hamlet";-1
15190837;-1339831;3857;"Dholtji Aboriginal Community";"hamlet";-1
15218156;-1251398;3857;"Martjanba Aboriginal Community";"hamlet";-1
16010961;-4466431;3857;"Mount Cameron";"hamlet";-1
16026161;-4455845;3857;"Strathlea";"hamlet";-1
15999523;-4453009;3857;"Daisy Hill";"hamlet";-1
15985044;-4472499;3857;"Burnbank";"hamlet";-1
15954196;-4515485;3857;"Stockyard Hill";"hamlet";-1
15965927;-4492048;3857;"Waterloo";"hamlet";-1
15864034;-4625444;3857;"Bushfield";"hamlet";-1
15861127;-4624285;3857;"Woodford";"hamlet";-1
15879999;-4604854;3857;"Ballangeich";"hamlet";-1
15923716;-4579329;3857;"Darlington";"hamlet";-1
15943296;-4572037;3857;"Derrinallum";"hamlet";-1
16086286;-4450893;3857;"Barfold";"hamlet";-1
16334855;-5089501;3857;"Exton";"hamlet";-1
15716650;-4569050;3857;"Mumbanner";"hamlet";-1
15729229;-4576741;3857;"Drik Drik";"hamlet";-1
15749782;-4613783;3857;"Gorae West";"hamlet";-1
15735797;-4607353;3857;"Mount Richmond";"hamlet";-1
17015652;-3164065;3857;"Closeburn";"hamlet";-1
16963820;-3141712;3857;"Ottaba";"hamlet";-1
16928134;-3108784;3857;"Nukku";"hamlet";-1
16899745;-3030501;3857;"Chelmsford";"hamlet";-1
15726703;-4501499;3857;"Roseneath";"hamlet";-1
15738898;-4513969;3857;"Dunrobin";"hamlet";-1
15738493;-4509976;3857;"Telleraga";"hamlet";-1
15771920;-4513625;3857;"Koongowotong";"hamlet";-1
16370536;-4413217;3857;"Smoko";"hamlet";-1
13497604;-3345265;3857;"Tamoola Mine";"hamlet";-1
16771195;-3983897;3857;"Yellomundee Regional Park";"hamlet";-1
15991220;-4526289;3857;"Hillcrest";"hamlet";-1
16682772;-4151470;3857;"Bungonia Heights";"hamlet";-1
16002490;-4340633;3857;"Borung";"hamlet";-1
16542521;-4364111;3857;"Cobbin Creek";"hamlet";-1
16226089;-4637615;3857;"Bena";"hamlet";-1
15982299;-4669890;3857;"Beech Forest";"hamlet";-1
17083435;-3352827;3857;"Tuckombil";"hamlet";-1
17072814;-3352108;3857;"Alphadale";"hamlet";-1
17075177;-3354802;3857;"Lindendale";"hamlet";-1
17088996;-3349804;3857;"Tintenbar";"hamlet";-1
16207354;-4557097;3857;"Hoddles Creek";"hamlet";-1
16056406;-4467118;3857;"Glenluce";"hamlet";-1
12939373;-3748811;3857;"Stonehouse";"hamlet";-1
12978416;-3729231;3857;"Mokine";"hamlet";-1
16178442;-4378269;3857;"Arcadia";"hamlet";-1
16178939;-4368266;3857;"Toolamba";"hamlet";-1
15761842;-4461788;3857;"Harrow";"hamlet";-1
16038549;-4457886;3857;"Strangways";"hamlet";-1
15790828;-4509897;3857;"Melville Forest";"hamlet";-1
16044239;-4491825;3857;"Muskvale";"hamlet";-1
16045715;-4503602;3857;"Korweinguboora";"hamlet";-1
16053888;-4398679;3857;"Myers Flat";"hamlet";-1
16045885;-4385502;3857;"Campbells Forest";"hamlet";-1
13640331;-3995227;3857;"Condingup";"hamlet";-1
16425120;-4325330;3857;"Shelley";"hamlet";-1
16277611;-4343809;3857;"Wanganderry Creek";"hamlet";-1
16065495;-4505426;3857;"Golden Point";"hamlet";-1
16086395;-4361566;3857;"Hunter";"hamlet";-1
16135574;-4413623;3857;"Graytown";"hamlet";-1
16155982;-4343803;3857;"Lancaster";"hamlet";-1
16288451;-4401705;3857;"Myrrhee";"hamlet";-1
12927962;-3954881;3857;"Lyalls";"hamlet";-1
16228279;-5050966;3857;"Hampshire";"hamlet";-1
16192460;-4548136;3857;"Seville";"hamlet";-1
16870861;-3573891;3857;"Thomas Lagoon";"hamlet";-1
16062764;-4502622;3857;"Barry's Reef";"hamlet";-1
16054718;-4494170;3857;"Bullarto";"hamlet";-1
16062508;-4505296;3857;"Simmons Reef";"hamlet";-1
16138015;-4515036;3857;"Donnybrook";"hamlet";-1
15490767;-4041949;3857;"Australia Plains";"hamlet";-1
15507201;-3572025;3857;"Balcanoona Homestead";"hamlet";-1
16053796;-4496965;3857;"Bullarto South";"hamlet";-1
16933298;-3361233;3857;"Boonoo Boonoo (Currawong)";"hamlet";-1
15434965;-3931084;3857;"Belalie East";"hamlet";-1
15407979;-3608456;3857;"Beltana Historic Town";"hamlet";-1
16128607;-4382892;3857;"Wanalta";"hamlet";-1
16135110;-4382768;3857;"Moora";"hamlet";-1
16175202;-4385315;3857;"Moorilim";"hamlet";-1
16194806;-4384349;3857;"Miepoll";"hamlet";-1
16293421;-4344514;3857;"Bowser";"hamlet";-1
15855828;-4620716;3857;"Yarpturk";"hamlet";-1
15914379;-4523584;3857;"Mininera";"hamlet";-1
16250442;-4408144;3857;"Lima East";"hamlet";-1
15305754;-4072590;3857;"Balgowan";"hamlet";-1
15753343;-3742082;3857;"Stevens Creek";"hamlet";-1
16634276;-4044147;3857;"Peelwood";"hamlet";-1
16175902;-4371497;3857;"Old Toolamba";"hamlet";-1
17053044;-3273562;3857;"Binna Burra";"hamlet";-1
15624426;-4354891;3857;"Willalooka";"hamlet";-1
16018744;-4668622;3857;"Separation Creek";"hamlet";-1
16237044;-4382174;3857;"Baddaginnie";"hamlet";-1
16559901;-3807011;3857;"Wongarbon";"hamlet";-1
14524968;-1765729;3857;"Timber Creek";"hamlet";-1
16592328;-3858730;3857;"Mumbil";"hamlet";-1
16595094;-3869278;3857;"Stuart Town";"hamlet";-1
15513115;-4169196;3857;"Mypolonga";"hamlet";-1
16220687;-4484050;3857;"Taggerty";"hamlet";-1
16496084;-3067129;3857;"Amby";"hamlet";-1
16296805;-4454533;3857;"Mirimbah";"hamlet";-1
15871699;-4626129;3857;"Wangoom";"hamlet";-1
16845052;-3660294;3857;"Weabonga";"hamlet";-1
14979253;-3594802;3857;"Tarcoola";"hamlet";-1
15392704;-4093878;3857;"Thompsons Beach";"hamlet";-1
15350413;-4094992;3857;"Rouges Point";"hamlet";-1
16308480;-4363996;3857;"Markwood";"hamlet";-1
12812909;-4032285;3857;"Witchcliffe";"hamlet";-1
16980490;-3219252;3857;"Mount Walker";"hamlet";-1
16255696;-5071239;3857;"Leven Canyon";"hamlet";-1
15680199;-4430591;3857;"Hynam";"hamlet";-1
16041611;-4527005;3857;"Mount Egerton";"hamlet";-1
16042018;-4520433;3857;"Gordon";"hamlet";-1
16447615;-5268592;3857;"Nugent";"hamlet";-1
17029292;-3201032;3857;"Berkely Grove";"hamlet";-1
16793019;-4001717;3857;"Light Horse Interchange";"hamlet";-1
16835560;-3753118;3857;"Moonan Flat";"hamlet";-1
15883982;-4578651;3857;"Hexham";"hamlet";-1
16028502;-4496710;3857;"Newlyn";"hamlet";-1
15542412;-4143973;3857;"Purnong";"hamlet";-1
15540222;-4143020;3857;"Caurnamont";"hamlet";-1
16485915;-4047732;3857;"Thuddungera";"hamlet";-1
16206204;-4643038;3857;"Almurta";"hamlet";-1
16209987;-4649481;3857;"Blackwood Forest";"hamlet";-1
16905748;-2934231;3857;"Didcot";"hamlet";-1
16823605;-2892227;3857;"Abercorn";"hamlet";-1
12993279;-3283810;3857;"Carlaminda Homestead";"hamlet";-1
13110604;-2367467;3857;"Balla Balla Exploration Camp";"hamlet";-1
16165987;-4632355;3857;"Stony Point";"hamlet";-1
16984625;-3224098;3857;"Coleyville";"hamlet";-1
15616302;-2317083;3857;"Quamby";"hamlet";-1
16931858;-3201024;3857;"Flagstone Creek";"hamlet";-1
16965831;-3190154;3857;"Glenore Grove";"hamlet";-1
16272210;-4659767;3857;"Dollar";"hamlet";-1
16113103;-4506690;3857;"Clarkefield";"hamlet";-1
16161689;-4524353;3857;"Nutfield";"hamlet";-1
16164384;-4520780;3857;"Arthurs Creek";"hamlet";-1
16153330;-4518736;3857;"Yan Yean";"hamlet";-1
16230435;-4548629;3857;"Big Pats Creek";"hamlet";-1
16224899;-4546237;3857;"Big Pats Creek";"hamlet";-1
15646651;-4565427;3857;"Kongorong";"hamlet";-1
17063373;-3252189;3857;"";"hamlet";-1
12916081;-4141570;3857;"Windy Harbour";"hamlet";-1
15856109;-4218528;3857;"SpeedKills";"hamlet";-1
16784656;-3363359;3857;"Yetman";"hamlet";-1
12805334;-4058405;3857;"Hamlin Bay";"hamlet";-1
15574712;-4129142;3857;"Kunlara";"hamlet";-1
16679539;-3778672;3857;"Turill";"hamlet";-1
15858158;-4613456;3857;"Winslow";"hamlet";-1
16990469;-3398736;3857;"Malabuglimah";"hamlet";-1
15469745;-4191321;3857;"Woodchester";"hamlet";-1
16579828;-4516729;3857;"Club Terrace";"hamlet";-1
16366033;-4365917;3857;"Dederang";"hamlet";-1
16377486;-4253377;3857;"Morven";"hamlet";-1
17023267;-3250643;3857;"Josephville";"hamlet";-1
15355464;-3969162;3857;"Fisherman Bay";"hamlet";-1
16506196;-5122642;3857;"Seymour";"hamlet";-1
16508611;-5122871;3857;"Long Point";"hamlet";-1
16796826;-3335218;3857;"Glenarbon";"hamlet";-1
16948079;-3285834;3857;"Tannymorel";"hamlet";-1
16948005;-3277918;3857;"Emu Vale";"hamlet";-1
16935532;-3265167;3857;"Freestone";"hamlet";-1
15365442;-3908876;3857;"Port Flinders";"hamlet";-1
16230652;-4409995;3857;"Boho South, Victoria";"hamlet";-1
15631853;-4569157;3857;"Pelican Point";"hamlet";-1
15629282;-4567220;3857;"Carpenter Rocks";"hamlet";-1
13353830;-2585986;3857;"Roy Hill Station Homestead";"hamlet";-1
16153700;-4300403;3857;"Picola";"hamlet";-1
16137028;-4302782;3857;"Barmah";"hamlet";-1
16456477;-4554108;3857;"Johnsonville";"hamlet";-1
15511351;-2342858;3857;"May Downs Station";"hamlet";-1
16872075;-3275046;3857;"Karara";"hamlet";-1
16156487;-1865984;3857;"Mt Carbine";"hamlet";-1
13389290;-2692629;3857;"Coobina Mine Admin";"hamlet";-1
15342273;-4004235;3857;"Alford";"hamlet";-1
16619458;-2822937;3857;"Bauhinia Downs";"hamlet";-1
16877982;-2946957;3857;"Ideraway";"hamlet";-1
16859980;-2938859;3857;"Binjour";"hamlet";-1
16941753;-3054019;3857;"Elgin Vale";"hamlet";-1
15375326;-3926391;3857;"Warnertown";"hamlet";-1
16992814;-3733238;3857;"Moorland";"hamlet";-1
15938026;-4490411;3857;"Buangor";"hamlet";-1
13454439;-2607649;3857;"";"hamlet";-1
13377515;-2619678;3857;"";"hamlet";-1
12854719;-3975385;3857;"Ludlow";"hamlet";-1
12864032;-3983630;3857;"Tutunup";"hamlet";-1
12857946;-3981160;3857;"Ruabon";"hamlet";-1
12857387;-3990419;3857;"Hithergreen";"hamlet";-1
16659960;-2586286;3857;"Ogmore";"hamlet";-1
12918688;-3988617;3857;"Grimwade";"hamlet";-1
15564623;-4161290;3857;"Perponda";"hamlet";-1
15545919;-4120089;3857;"Nildottie";"hamlet";-1
15535373;-4127353;3857;"Forster";"hamlet";-1
15542493;-4148245;3857;"Bow Hill";"hamlet";-1
15568153;-4135563;3857;"Copeville";"hamlet";-1
16040725;-4482278;3857;"Basalt";"hamlet";-1
16817781;-3128920;3857;"Macalister";"hamlet";-1
15955559;-4430851;3857;"Redbank";"hamlet";-1
16032670;-4417618;3857;"West Shelbourne";"hamlet";-1
15992534;-4404533;3857;"Moliagul";"hamlet";-1
15993506;-4397767;3857;"McIntyre";"hamlet";-1
16805292;-3340405;3857;"Beebo";"hamlet";-1
16376336;-5319359;3857;"Pelverata";"hamlet";-1
16392514;-5322214;3857;"Pelverata";"hamlet";-1
16935765;-3296515;3857;"Elbow Valley";"hamlet";-1
16854498;-3671333;3857;"Niangala";"hamlet";-1
15516974;-3771522;3857;"Koonamore";"hamlet";-1
