"x","y","srid","name","place","population"
1118566,7628174,3857,"Nørre Galten","hamlet",-1
999781,7423426,3857,"Fole","hamlet",-1
1218384,7508716,3857,"Nyby","hamlet",-1
1305866,7543400,3857,"Nakke","hamlet",-1
994739,7430031,3857,"Fæsted","hamlet",-1
1015570,7407175,3857,"Åbøl","hamlet",-1
998153,7441865,3857,"Lintrup","hamlet",-1
1006314,7438329,3857,"Hjerting","hamlet",-1
1114193,7556411,3857,"Gammel Gjesing","hamlet",-1
1180723,7437713,3857,"Urup","hamlet",-1
1084987,7697290,3857,"Døstrup","hamlet",-1
1141932,7421177,3857,"Frankfri","hamlet",-1
1198126,7430407,3857,"Regstrup","hamlet",-1
1184469,7454892,3857,"Taarup","hamlet",-1
1186380,7458217,3857,"Salby","hamlet",-1
1312022,7401090,3857,"Stenstrup","hamlet",-1
1313038,7400964,3857,"Rønnebæk Huse","hamlet",-1
1186444,7468742,3857,"Martofte","hamlet",-1
1182901,7478567,3857,"Nordskov","hamlet",-1
1176443,7463223,3857,"Lodshuse","hamlet",-1
1131238,7454869,3857,"Veflinge","hamlet",-1
1127259,7379597,3857,"Egsmarken","hamlet",-1
998533,7664511,3857,"Estvad","hamlet",-1
1133336,7377361,3857,"Sinebjerg","hamlet",-1
1141066,7374594,3857,"Bjørnø By","hamlet",-1
990432,7672928,3857,"Rettrup","hamlet",-1
1280271,7489488,3857,"Mørkøv","hamlet",-1
1292884,7493616,3857,"Regstrup","hamlet",-1
994638,7665361,3857,"Rønbjerg","hamlet",-1
995409,7672437,3857,"Hvidbjerg","hamlet",-1
1091023,7452208,3857,"Gamborg","hamlet",-1
985594,7632854,3857,"Hogager","hamlet",-1
1093805,7447835,3857,"Ronæs","hamlet",-1
1206179,7360847,3857,"Rødby","hamlet",-1
1211437,7367187,3857,"Lejbølle","hamlet",-1
1128600,7604818,3857,"Ølsted","hamlet",-1
971073,7463954,3857,"Endrup","hamlet",-1
968313,7462117,3857,"Størsbøl","hamlet",-1
1112458,7432677,3857,"Kerte","hamlet",-1
1217081,7391161,3857,"Hou","hamlet",-1
1218147,7387542,3857,"Bastemose","hamlet",-1
1217820,7386059,3857,"Østerhuse","hamlet",-1
1216035,7387388,3857,"Skiften","hamlet",-1
1212827,7374347,3857,"Tressebølle","hamlet",-1
1102346,7544852,3857,"Ørskov","hamlet",-1
1191326,7324054,3857,"Tryggelev","hamlet",-1
1114623,7447939,3857,"Fjeldsted","hamlet",-1
1194826,7328930,3857,"Brandsby","hamlet",-1
1195194,7332651,3857,"Hennetved","hamlet",-1
1197009,7335033,3857,"Vindeby","hamlet",-1
1198546,7338031,3857,"Illebølle","hamlet",-1
1104236,7555003,3857,"Brørup","hamlet",-1
1106889,7554431,3857,"Ustrup","hamlet",-1
1104149,7548907,3857,"Kattrup","hamlet",-1
1101608,7538346,3857,"Serridslev","hamlet",-1
1001110,7687481,3857,"Vester Lyby","hamlet",-1
979360,7666343,3857,"Egebjerg","hamlet",-1
1312729,7400051,3857,"Rønnebæk-Sibberup","hamlet",-1
1140167,7387816,3857,"Højbolund","hamlet",-1
1080402,7371920,3857,"Holm","hamlet",-1
1085709,7368610,3857,"Oksbøl","hamlet",-1
1084849,7367478,3857,"Broballe","hamlet",-1
1081534,7367344,3857,"Mjels","hamlet",-1
1079167,7363591,3857,"Hardeshøj","hamlet",-1
1101876,7355233,3857,"Ketting","hamlet",-1
1193349,7457673,3857,"Måle","hamlet",-1
1189634,7459012,3857,"Viby","hamlet",-1
1188000,7466310,3857,"Stubberup","hamlet",-1
1101721,7542584,3857,"Bleld","hamlet",-1
1317622,7485147,3857,"Vester Såby","hamlet",-1
1004331,7680452,3857,"Dølbyvad","hamlet",-1
1003518,7680185,3857,"Øster Dølby","hamlet",-1
1196148,7338615,3857,"Herslev","hamlet",-1
1197756,7343197,3857,"Fuglsbølle","hamlet",-1
993136,7697207,3857,"Over Hjerk","hamlet",-1
1270955,7302561,3857,"Ringsebølle","hamlet",-1
1104619,7535431,3857,"Meldrup","hamlet",-1
1105627,7536422,3857,"Blirup","hamlet",-1
1103542,7536104,3857,"Vær","hamlet",-1
1100905,7535795,3857,"Nebel","hamlet",-1
917422,7477486,3857,"Bordrup","hamlet",-1
917536,7478441,3857,"Mosevrå","hamlet",-1
1362334,7504294,3857,"Hove","hamlet",-1
1007872,7544996,3857,"Uhre","hamlet",-1
1312453,7399088,3857,"Borup","hamlet",-1
1098502,7547459,3857,"Eldrup","hamlet",-1
1106101,7546517,3857,"Ørridslev","hamlet",-1
990543,7554275,3857,"Skarrild","hamlet",-1
1015334,7668096,3857,"Nørre Søby","hamlet",-1
1044606,7452771,3857,"Møllevang","hamlet",-1
1057361,7441376,3857,"Åstorp","hamlet",-1
940412,7761518,3857,"Vangså","hamlet",-1
1127858,7561985,3857,"Pederstrup","hamlet",-1
1126578,7562248,3857,"Løjenkær","hamlet",-1
1138017,7573078,3857,"Fulden","hamlet",-1
1299212,7527652,3857,"Fri og Fro","hamlet",-1
959588,7567562,3857,"Fiskbæk","hamlet",-1
1063159,7357148,3857,"Tråsbøl","hamlet",-1
1059326,7356358,3857,"Tumbøl","hamlet",-1
1096600,7537380,3857,"Hansted","hamlet",-1
1017965,7421327,3857,"Øster Lindet","hamlet",-1
1021234,7420139,3857,"Mojbøl","hamlet",-1
1012528,7422759,3857,"Vester Lindet","hamlet",-1
1080357,7533653,3857,"Vrønding","hamlet",-1
1093446,7639949,3857,"Torup","hamlet",-1
1095312,7640069,3857,"Hollerup","hamlet",-1
1089764,7640700,3857,"Sdr Vinge","hamlet",-1
1057019,7349058,3857,"Kværs","hamlet",-1
1094779,7644963,3857,"Vester Velling","hamlet",-1
1112029,7583950,3857,"Tåstrup","hamlet",-1
1186466,7374815,3857,"Hallingskov huse","hamlet",-1
1116509,7875861,3857,"Åbyen","hamlet",-1
1097093,7644389,3857,"Øster Velling","hamlet",-1
1098785,7856847,3857,"Sønderlev","hamlet",-1
1189870,7438601,3857,"Langtved","hamlet",-1
1192040,7437118,3857,"Kissendrup","hamlet",-1
1199086,7434693,3857,"Nordenhuse","hamlet",-1
1101104,7644480,3857,"Helstrup","hamlet",-1
1099525,7337698,3857,"Vestermark","hamlet",-1
1375612,7577899,3857,"Firhøj","hamlet",-1
1376643,7575116,3857,"Ferle","hamlet",-1
1221650,7329494,3857,"Albuen","hamlet",-1
1374787,7573749,3857,"Dragstrup","hamlet",-1
1077435,7637587,3857,"Hjermind","hamlet",-1
1077007,7643209,3857,"Lee","hamlet",-1
1400118,7559374,3857,"Skotterup","hamlet",-1
1080387,7642002,3857,"Hjorthede","hamlet",-1
1024389,7342966,3857,"Eggebæk","hamlet",-1
1242224,7394898,3857,"Kirkehavn","hamlet",-1
1273189,7399529,3857,"Glænø","hamlet",-1
1023938,7345289,3857,"Kravlund","hamlet",-1
942588,7491330,3857,"Tinghøj","hamlet",-1
1374652,7484309,3857,"Tranegilde","hamlet",-1
1083834,7517151,3857,"Ny Sebberup","hamlet",-1
1019045,7396020,3857,"Hyrup","hamlet",-1
1037319,7511870,3857,"Gadbjerg","hamlet",-1
1291311,7412251,3857,"Hyllinge","hamlet",-1
1167457,7417178,3857,"Pederstrup","hamlet",-1
1144208,7437280,3857,"Vejrup","hamlet",-1
1147572,7436223,3857,"Elmelund","hamlet",-1
1292833,7508336,3857,"Hagested","hamlet",-1
1291144,7531768,3857,"Kollekolle","hamlet",-1
1293979,7529425,3857,"Ulstrup","hamlet",-1
1292223,7530237,3857,"Rode","hamlet",-1
1134424,7881041,3857,"Tversted","hamlet",-1
1090123,7367773,3857,"Lunden","hamlet",-1
1104023,7358470,3857,"Hundslev","hamlet",-1
1101422,7360601,3857,"Elstrup","hamlet",-1
1097964,7361929,3857,"Sjellerup","hamlet",-1
1094310,7368373,3857,"Himmark","hamlet",-1
1108212,7536348,3857,"Haldrup","hamlet",-1
1286715,7515835,3857,"Grevinge Lammefjord","hamlet",-1
1353439,7347584,3857,"Tostenæs","hamlet",-1
1353611,7351434,3857,"Røddinge","hamlet",-1
1353161,7352635,3857,"Sprove","hamlet",-1
1109571,7341670,3857,"Vibøge","hamlet",-1
1051282,7341668,3857,"Holbøl","hamlet",-1
1056696,7345423,3857,"Tørsbøl","hamlet",-1
1287754,7525409,3857,"Kelstrup","hamlet",-1
1295383,7505039,3857,"Mårsø","hamlet",-1
1348801,7373423,3857,"Sandvig","hamlet",-1
1347459,7375890,3857,"Kragevig","hamlet",-1
1290379,7504207,3857,"Ny Hagested","hamlet",-1
983704,7655334,3857,"Sahl","hamlet",-1
1195725,7416502,3857,"Kogsbølle","hamlet",-1
1060976,7482893,3857,"Tiufkær","hamlet",-1
1325096,7291034,3857,"Skelby","hamlet",-1
1023782,7678261,3857,"Hald","hamlet",-1
1323593,7308387,3857,"Hasselø By","hamlet",-1
1322123,7311579,3857,"Hasselø Plantage","hamlet",-1
1029056,7679531,3857,"Lund","hamlet",-1
1029847,7680988,3857,"Bøstrup","hamlet",-1
1026947,7681922,3857,"Hejlskov","hamlet",-1
992798,7639894,3857,"Herrup","hamlet",-1
1102192,7503859,3857,"Barrit Station","hamlet",-1
1043920,7460116,3857,"Ejstrup","hamlet",-1
1060960,7431732,3857,"Aller","hamlet",-1
1056766,7421276,3857,"Bjerning Kirke","hamlet",-1
1099280,7504598,3857,"Breth","hamlet",-1
1096778,7501741,3857,"Smedskær","hamlet",-1
1095534,7503367,3857,"Neder Vrigsted","hamlet",-1
1095504,7501133,3857,"Løgballe","hamlet",-1
932000,7497345,3857,"Vittarp","hamlet",-1
1343383,7536826,3857,"Elmehøj","hamlet",-1
962957,7611182,3857,"Sørvad","hamlet",-1
1108688,7507472,3857,"Klejsgård","hamlet",-1
1106501,7501685,3857,"Vesterby","hamlet",-1
1362509,7551083,3857,"Egerødgaard","hamlet",-1
1107829,7508783,3857,"Nøttrup","hamlet",-1
1325965,7334039,3857,"Ovstrup","hamlet",-1
1137505,7466073,3857,"Melby","hamlet",-1
1143787,7463281,3857,"Skamby","hamlet",-1
1039646,7477283,3857,"Bøllinge","hamlet",-1
1045721,7478996,3857,"Brakker","hamlet",-1
1328134,7331747,3857,"Nyby","hamlet",-1
1324698,7368188,3857,"Kastrup","hamlet",-1
1320924,7370702,3857,"Stuby","hamlet",-1
1319714,7352519,3857,"Orehoved","hamlet",-1
1079477,7547098,3857,"Underup","hamlet",-1
1176257,7433980,3857,"Nonnebo","hamlet",-1
1171891,7437066,3857,"Vejruplund","hamlet",-1
1193747,7436600,3857,"Bovense","hamlet",-1
1194157,7430988,3857,"Aunslev","hamlet",-1
1089899,7366748,3857,"Brandsbøl","hamlet",-1
1110107,7512410,3857,"Åstrup","hamlet",-1
1324916,7475659,3857,"Skov Hastrup","hamlet",-1
906456,7551041,3857,"Årgab","hamlet",-1
1070250,7640646,3857,"Mammen","hamlet",-1
1098098,7684405,3857,"Skjellerup","hamlet",-1
1085473,7689108,3857,"Hørby Kirkeby","hamlet",-1
988565,7426616,3857,"Obbekjær","hamlet",-1
1117586,7700377,3857,"Vive","hamlet",-1
1096780,7693641,3857,"Valsgård","hamlet",-1
994584,7426300,3857,"Harreby","hamlet",-1
1269481,7310279,3857,"Norre","hamlet",-1
1261276,7313152,3857,"Vejleby","hamlet",-1
1257011,7317004,3857,"Opager","hamlet",-1
1255499,7315408,3857,"Landet","hamlet",-1
1253930,7318542,3857,"Skodsebølle","hamlet",-1
1255530,7319228,3857,"Nybølle","hamlet",-1
975124,7385205,3857,"Mjolden","hamlet",-1
1031170,7769571,3857,"Øslev","hamlet",-1
1063134,7460958,3857,"Strandhuse","hamlet",-1
1110718,7517104,3857,"Stourup","hamlet",-1
1320630,7338222,3857,"Nørre kirkeby","hamlet",-1
1328574,7337180,3857,"Torkilstrup","hamlet",-1
1349775,7371202,3857,"Kindvig Enge","hamlet",-1
985745,7423521,3857,"Varming","hamlet",-1
967997,7401629,3857,"Havervad","hamlet",-1
1029962,7408903,3857,"Skrydstrup","hamlet",-1
1022116,7414445,3857,"Nustrup","hamlet",-1
968064,7403085,3857,"V. Åbølling","hamlet",-1
1368021,7513656,3857,"Knardrup","hamlet",-1
1188326,7463753,3857,"Hersnap","hamlet",-1
1326247,7336586,3857,"Gundslevmagle","hamlet",-1
989062,7402820,3857,"Gånsager","hamlet",-1
1385165,7487811,3857,"Avedøre Landsby","hamlet",-1
1158531,7383702,3857,"Eskebjerg","hamlet",-1
1151729,7390069,3857,"Spanget","hamlet",-1
1118389,7790511,3857,"Grindsted","hamlet",-1
1149514,7390784,3857,"Fleninge","hamlet",-1
1148151,7397407,3857,"Øster Hæsinge","hamlet",-1
1106117,7722635,3857,"Rauf","hamlet",-1
1377854,7499438,3857,"Harrestrup","hamlet",-1
965942,7358573,3857,"Emmerlev","hamlet",-1
1116253,7724188,3857,"Ejstrup","hamlet",-1
1141753,7368119,3857,"Avernakø By","hamlet",-1
1104807,7347059,3857,"Majbøl","hamlet",-1
1102355,7347466,3857,"Kirke Hørup","hamlet",-1
1110923,7347441,3857,"Tandslet","hamlet",-1
1097511,7354089,3857,"Sebbelev","hamlet",-1
1097798,7352770,3857,"Osbæk","hamlet",-1
1109777,7347652,3857,"Over Tandslet","hamlet",-1
1373600,7493984,3857,"Herstedvester","hamlet",-1
1340245,7510120,3857,"Oestby","hamlet",-1
1143534,7366249,3857,"Munke","hamlet",-1
1120724,7787225,3857,"Uggerhalne","hamlet",-1
1025516,7376984,3857,"Hellevad","hamlet",-1
1091408,7791382,3857,"Biersted","hamlet",-1
1105415,7854299,3857,"Gjurup","hamlet",-1
1052659,7374331,3857,"Stollig","hamlet",-1
1053836,7371858,3857,"Avbæk","hamlet",-1
1136212,7393497,3857,"Radby","hamlet",-1
1101711,7853296,3857,"Nr. Harritslev","hamlet",-1
1156749,7372601,3857,"Strandhuse","hamlet",-1
1155759,7373644,3857,"Fjællebroen","hamlet",-1
1149264,7373103,3857,"Nab","hamlet",-1
1102564,7849191,3857,"Sdr. Harritslev","hamlet",-1
1096995,7852845,3857,"Vennebjerg","hamlet",-1
1122604,7402580,3857,"Sarup","hamlet",-1
1119342,7403850,3857,"Skårup","hamlet",-1
1142841,7634690,3857,"Lemmer","hamlet",-1
1065958,7465368,3857,"Gudsø","hamlet",-1
1146169,7632418,3857,"Andi","hamlet",-1
1116865,7344409,3857,"Sarup","hamlet",-1
1081344,7774078,3857,"Gjøl","hamlet",-1
1001331,7636182,3857,"Haderup","hamlet",-1
1138182,7353433,3857,"Haven","hamlet",-1
1031583,7424337,3857,"Mølby","hamlet",-1
1354138,7491998,3857,"Marbjerg","hamlet",-1
1356942,7494472,3857,"Soderup","hamlet",-1
1382363,7570452,3857,"Havreholm","hamlet",-1
1076762,7338444,3857,"Mølmark","hamlet",-1
1645395,7372664,3857,"Arnager","hamlet",-1
1659562,7366803,3857,"Boderne","hamlet",-1
1649305,7411877,3857,"Sandkås","hamlet",-1
1641277,7402835,3857,"Rutsker","hamlet",-1
1647381,7408782,3857,"Olsker","hamlet",-1
1678291,7391735,3857,"Bølshavn","hamlet",-1
1638525,7391174,3857,"Sorthat","hamlet",-1
1655033,7390348,3857,"Årsballe","hamlet",-1
1640768,7410162,3857,"Vang","hamlet",-1
1137757,7635608,3857,"Mygind","hamlet",-1
1293539,7517680,3857,"Plejerup","hamlet",-1
967711,7421471,3857,"Sønder Farup","hamlet",-1
1307711,7413674,3857,"Ganges Bro","hamlet",-1
1267292,7350755,3857,"Vesterby","hamlet",-1
1034457,7364834,3857,"Alslev","hamlet",-1
917391,7516700,3857,"Lønne","hamlet",-1
918686,7511001,3857,"Houstrup","hamlet",-1
1273063,7352557,3857,"Østerby","hamlet",-1
1008799,7508847,3857,"Krog","hamlet",-1
1002381,7509078,3857,"Hinnum","hamlet",-1
1078368,7790954,3857,"Birkelse","hamlet",-1
1105434,7843187,3857,"Rakkeby","hamlet",-1
1079679,7792786,3857,"Ryå","hamlet",-1
1330275,7336010,3857,"Sullerup","hamlet",-1
1398106,7519837,3857,"Raadvad","hamlet",-1
914367,7505484,3857,"Henneby","hamlet",-1
1100418,7605269,3857,"Voldby","hamlet",-1
1097379,7605135,3857,"Anbæk","hamlet",-1
1099137,7627971,3857,"Houlbjerg","hamlet",-1
1105252,7618072,3857,"Skjød","hamlet",-1
1117556,7614363,3857,"Haldum","hamlet",-1
1114329,7604409,3857,"Skjoldelev","hamlet",-1
1111234,7602632,3857,"Lading","hamlet",-1
1108692,7603664,3857,"Fajstrup","hamlet",-1
1120706,7597877,3857,"Mundelstrup","hamlet",-1
1121018,7599861,3857,"Fårup","hamlet",-1
1122286,7601590,3857,"Kvottrup","hamlet",-1
1025022,7389950,3857,"Rangstrup","hamlet",-1
1030602,7397518,3857,"Neder Jerstal","hamlet",-1
1041250,7456991,3857,"Gelballe","hamlet",-1
1017040,7473751,3857,"Bække","hamlet",-1
1014379,7464104,3857,"Læborg","hamlet",-1
1028933,7471429,3857,"Veerst","hamlet",-1
1036784,7468534,3857,"Fynslund","hamlet",-1
1048594,7461549,3857,"Harte","hamlet",-1
1299807,7418796,3857,"Holløse","hamlet",-1
1301307,7420468,3857,"Holløse Mølle","hamlet",-1
1144528,7887406,3857,"Skiveren","hamlet",-1
987758,7605590,3857,"Ørre","hamlet",-1
1294414,7415234,3857,"Kyse","hamlet",-1
1039590,7731765,3857,"Flejsborg","hamlet",-1
1067015,7484134,3857,"St Velling","hamlet",-1
1081604,7619207,3857,"Vejerslev","hamlet",-1
1077422,7615816,3857,"Truust","hamlet",-1
1070834,7613525,3857,"Grønbæk","hamlet",-1
1332872,7338498,3857,"Lillebrænde","hamlet",-1
972889,7593540,3857,"Timring","hamlet",-1
1075927,7618097,3857,"Kongensbro","hamlet",-1
1379132,7574850,3857,"Villingerød Kirkeby","hamlet",-1
1084198,7590322,3857,"Bjarup","hamlet",-1
1114747,7621513,3857,"Vivild","hamlet",-1
1002611,7647301,3857,"Vridsted","hamlet",-1
998694,7653190,3857,"Mogenstrup","hamlet",-1
1338093,7335388,3857,"Maglebraende","hamlet",-1
1111737,7875594,3857,"Horne","hamlet",-1
1007886,7653176,3857,"Kjeldbjerg","hamlet",-1
1077999,7601031,3857,"Sminge","hamlet",-1
1078732,7621364,3857,"Borre","hamlet",-1
1077681,7628874,3857,"Gullev","hamlet",-1
1078178,7626409,3857,"Nøddelund","hamlet",-1
1110962,7587865,3857,"Lillering","hamlet",-1
1009031,7451855,3857,"Malt bæk","hamlet",-1
1009470,7453697,3857,"Malt","hamlet",-1
1022959,7463192,3857,"gæsten","hamlet",-1
1111490,7878451,3857,"Horne Terp","hamlet",-1
1125429,7876677,3857,"Uggerby","hamlet",-1
1123363,7871439,3857,"Mygdal","hamlet",-1
1324386,7449562,3857,"Fjellebro","hamlet",-1
1141161,7855440,3857,"Hørmested","hamlet",-1
1132903,7847982,3857,"Linderum","hamlet",-1
1049222,7476432,3857,"Ågård","hamlet",-1
997959,7351864,3857,"Hostrup","hamlet",-1
991195,7345329,3857,"Sæd","hamlet",-1
1024407,7361295,3857,"Vollerup","hamlet",-1
1013333,7351081,3857,"Bylderup","hamlet",-1
1010878,7350221,3857,"Bov","hamlet",-1
1011594,7350231,3857,"Bylderup-Bov","hamlet",-1
1010247,7356164,3857,"Sottrup","hamlet",-1
975080,7359423,3857,"Gærup","hamlet",-1
1042229,7389410,3857,"Hovslund","hamlet",-1
1043922,7420525,3857,"Simmested","hamlet",-1
1040167,7417903,3857,"Haugstrup","hamlet",-1
1003904,7472476,3857,"Lindknud","hamlet",-1
966263,7489020,3857,"Nordenskov","hamlet",-1
1333261,7329922,3857,"Virket","hamlet",-1
1128407,7847260,3857,"Ugilt","hamlet",-1
1041789,7411187,3857,"Styding","hamlet",-1
1064576,7424619,3857,"Fjelstrup","hamlet",-1
1165496,7865151,3857,"Bratten","hamlet",-1
1193046,7387115,3857,"Albjerg","hamlet",-1
1024288,7492238,3857,"Frederikshaab","hamlet",-1
1127543,7599843,3857,"Kasted","hamlet",-1
977368,7363697,3857,"Visby","hamlet",-1
1191273,7380779,3857,"Øster Åby","hamlet",-1
1095634,7847778,3857,"Hundelev","hamlet",-1
1166081,7375215,3857,"Øster Skerninge","hamlet",-1
1107162,7863137,3857,"Vidstrup","hamlet",-1
1090335,7375625,3857,"Lavensby Strand","hamlet",-1
1089360,7371812,3857,"Lavensby","hamlet",-1
1112511,7578414,3857,"Adslev","hamlet",-1
1115603,7577753,3857,"Dørup","hamlet",-1
1116833,7579794,3857,"Edslev","hamlet",-1
1194726,7326533,3857,"Fodslette","hamlet",-1
1246394,7465011,3857,"Vinde Helsinge","hamlet",-1
1243933,7462277,3857,"Dalby","hamlet",-1
1002021,7448180,3857,"Foldingbro","hamlet",-1
995079,7450300,3857,"Føvling","hamlet",-1
989536,7443161,3857,"Tobøl","hamlet",-1
1002942,7686504,3857,"Lyby","hamlet",-1
982656,7471008,3857,"Glejbjerg","hamlet",-1
977688,7464014,3857,"Nørre Vejrup","hamlet",-1
1248877,7432356,3857,"Tjæreby","hamlet",-1
1007168,7688660,3857,"Grønning","hamlet",-1
1183419,7517268,3857,"Nørreskifte","hamlet",-1
1333715,7335609,3857,"Dukkerup","hamlet",-1
1289469,7403381,3857,"Menstrup","hamlet",-1
1060123,7668162,3857,"Pederstrup","hamlet",-1
1293829,7436142,3857,"Vester Broby","hamlet",-1
1038202,7334507,3857,"Fårhus","hamlet",-1
993548,7701765,3857,"Harre","hamlet",-1
938244,7631874,3857,"Bur","hamlet",-1
945222,7729525,3857,"Hørdum","hamlet",-1
941159,7733391,3857,"Sønderhå","hamlet",-1
969877,7726454,3857,"Øster Jølby","hamlet",-1
1080129,7499704,3857,"Daugårdstrand","hamlet",-1
999327,7707392,3857,"Tøndering","hamlet",-1
1000719,7713266,3857,"Åsted","hamlet",-1
1007970,7707901,3857,"Thorum","hamlet",-1
1307144,7481890,3857,"Gammel Tølløse","hamlet",-1
1013093,7711483,3857,"Junget","hamlet",-1
1334757,7335684,3857,"Algestrup","hamlet",-1
1330930,7323706,3857,"Listrup","hamlet",-1
1325301,7331237,3857,"Sørup","hamlet",-1
1321830,7325909,3857,"Stubberup","hamlet",-1
1251772,7472117,3857,"Bakkendrup","hamlet",-1
1255148,7478090,3857,"Lille Fuglede","hamlet",-1
